messages	label	predictions
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: These events normally last anywhere between three and six months, and are held on sites no smaller than 50 hectares.\nSantali:'}]	ᱱᱚᱶᱟ ᱜᱷᱚᱴᱬᱟ ᱠᱚ ᱚᱝᱠᱟ ᱜᱮ ᱯᱮ ᱠᱷᱚᱱ ᱛᱩᱨᱩᱭ ᱪᱟᱸᱫᱚ ᱛᱟᱞᱟ ᱵᱷᱤᱛᱨᱭ ᱨᱮ ᱦᱚᱸ ᱛᱟᱦᱮᱸᱱ ᱠᱟᱱᱟ, ᱟᱨ ᱕᱐ ᱦᱮᱠᱴᱚᱨ ᱠᱷᱚᱱ ᱦᱚᱯᱚᱱ ᱥᱟᱭᱤᱴ ᱨᱮ ᱟᱭᱚᱡᱤᱛ ᱚᱜ ᱠᱟᱱᱟ᱾	Inj aam dohok jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher aam jaher
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Since moving to the Catalan-capital, Vidal had played 49 games for the club.\nSantali:'}]	ᱠᱮᱭᱴᱞᱟᱱ - ᱨᱟᱡᱽᱫᱷᱟᱱᱤ, ᱣᱤᱰᱟᱞ ᱨᱮ ᱠᱞᱟᱵᱽ ᱞᱟᱹᱜᱤᱫ ᱔᱙ ᱜᱚᱴᱝ ᱢᱣᱭᱪ ᱠᱷᱤᱞᱚᱸᱰ ᱞᱮᱱᱟᱭ᱾	Catalan-capital re aamdo, Vidal club re 49 mese aam.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: For one thing, northern New Mexico has significant problems with drunk driving, and the concentration of intoxicated drivers is high close to small-town bars.\nSantali:'}]	ᱢᱤᱫ ᱠᱟᱛᱷᱟ ᱞᱟᱹᱜᱤᱫ, ᱮᱛᱚᱢ ᱱᱟᱶᱟ ᱢᱮᱠᱥᱤᱠᱚ ᱨᱮ ᱵᱩᱞ ᱠᱟᱛᱮ ᱜᱟᱹᱰᱤ ᱪᱟᱹᱞᱩ ᱥᱟᱶᱛᱮ ᱢᱚᱦᱚᱛ ᱢᱩᱥᱠᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ, ᱟᱨ ᱵᱩᱞ ᱨᱮᱭᱟᱜ ᱞᱚᱛ ᱠᱚ ᱰᱨᱟᱭᱣᱟᱹᱨ ᱠᱚᱣᱟᱜ ᱩᱫᱩᱜ ᱫᱚ ᱦᱚᱯᱚᱱ ᱥᱚᱦᱚᱨ ᱨᱤᱱ ᱰᱨᱟᱭᱣᱟᱹᱨ ᱥᱟᱞᱟᱜ ᱛᱮ ᱢᱮᱲᱟᱣᱜ ᱠᱟᱱᱟ᱾	Hapram, New Mexico jangal bahaar re jiyon jiyon aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo aamdo a
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: There is a surcharge for having more than 2 passengers, so this option might be more expensive than necessary.\nSantali:'}]	᱒ ᱠᱷᱚᱱ ᱵᱟᱹᱲᱛᱤ ᱭᱟᱛᱨᱟ ᱠᱚ ᱦᱚᱭ ᱞᱮᱱ ᱨᱮ ᱥᱚᱨᱪᱟᱨᱡ ᱞᱟᱜᱟᱜᱼᱟ, ᱱᱚᱣᱟ ᱤᱭᱮᱛᱮ ᱱᱚᱣᱟ ᱣᱤᱠᱟᱞᱚᱯ ᱫᱚ ᱞᱟᱹᱠᱛᱤ ᱠᱷᱚᱱ ᱵᱟᱹᱲᱛᱤ ᱫᱚᱨ ᱦᱩᱭ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ᱾	2 jatir upare beshi pasa achhe, tai eta dorkar er cheye beshi dami hote pare.
"[{'role': 'user', 'content': ""This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: The protest started around 11:00 local time (UTC+1) on Whitehall opposite the police-guarded entrance to Downing Street, the Prime Minister's official residence.\nSantali:""}]"	ᱵᱤᱨᱚᱫᱷ ᱯᱨᱚᱫᱚᱨᱥᱚᱱ ᱫᱚ ᱑᱑ᱺ᱐᱐ ᱴᱷᱟᱶ ᱨᱮᱱᱟᱜ ᱚᱠᱛᱚ ᱞᱮᱠᱟᱛᱮ (ᱭᱩ ᱴᱤ ᱥᱤ + ᱑) ᱨᱮᱱᱟᱜ ᱥᱩᱨ ᱥᱩᱯᱩᱨ ᱣᱦᱟᱭᱤᱴ ᱦᱚᱞ ᱨᱮᱱᱟᱜ ᱮ ᱮᱛᱚᱦᱚᱵ ᱞᱮᱫᱼᱟ, ᱡᱟᱦᱟᱸ ᱫᱚ ᱰᱟᱣᱩᱱᱤᱝ ᱥᱴᱨᱤᱴ, ᱯᱨᱚᱫᱷᱟᱱ ᱢᱚᱱᱛᱨᱤ ᱟᱜ ᱟᱹᱭᱫᱟᱹᱨᱤ ᱚᱲᱟᱜ ᱨᱮᱱᱟᱜ ᱯᱩᱞᱤᱥ-ᱥᱚᱝᱨᱚᱰᱷᱤᱛ ᱵᱚᱞᱚᱱ ᱨᱮᱱᱟᱜ ᱥᱟᱢᱟᱝ ᱞᱮᱱ ᱛᱟᱦᱮᱱᱟ᱾	Protest hātār 11:00 baje (UTC+1) Whitehall re Downing Street, Prime Minister's official residence, police-guarded entrance hātār samakāle (UTC+1) hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hātār samakāle hā
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Try to talk to as many people as possible. After a while everyone will know you and will give you hints as to which boat is looking for someone.\nSantali:'}]	ᱵᱟᱹᱲᱛᱤ ᱠᱷᱚᱱ ᱵᱟᱹᱲᱛᱤ ᱦᱚᱲ ᱠᱚ ᱥᱟᱶᱛᱮ ᱜᱟᱯᱟᱞᱢᱟᱨᱟᱣ ᱨᱮᱭᱟᱜ ᱠᱩᱨᱩᱢᱩᱴᱩᱭ ᱢᱮ᱾ ᱠᱤᱪᱷᱩ ᱵᱤᱞᱚᱢ ᱯᱚᱨᱮ ᱡᱚᱛᱚ ᱟᱢ ᱠᱚ ᱵᱟᱰᱟᱭ ᱢᱮ ᱟᱨ ᱥᱮᱸᱠᱮᱴ ᱠᱚ ᱮᱢᱟᱢᱟ ᱡᱮ ᱚᱠᱟᱴᱟᱜ ᱞᱳᱣᱠᱮ ᱮᱢ ᱛᱚᱞᱟᱥ ᱮᱫᱟ᱾	Aam dohonj aam haram aam baha aam jahar aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam aam
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: However, they have a different kind of beauty and charm during winter, with many hill stations receiving healthy amounts of snow and offering activities such as skiing and snowboarding.\nSantali:'}]	ᱮᱱᱦᱚᱸ, ᱨᱮᱭᱟᱲ ᱫᱤᱱ ᱩᱱᱠᱩᱣᱟᱜ ᱢᱤᱫ ᱡᱩᱫᱟᱹ ᱞᱮᱠᱟᱱ ᱪᱮᱦᱨᱟ ᱟᱨ ᱚᱨᱚᱜ ᱛᱟᱦᱮᱸᱱᱟ, ᱟᱭᱢᱟ ᱰᱩᱸᱜᱽᱨᱤ ᱥᱴᱮᱥᱳᱱ ᱨᱮ ᱱᱟᱯᱟᱭ ᱰᱷᱮᱨ ᱫᱷᱟᱨᱟ ᱵᱚᱨᱚᱯᱷ ᱦᱟᱛᱟᱣᱜᱼᱟ ᱟᱨ ᱥᱠᱟᱭᱠᱤᱝ ᱟᱨ ᱥᱱᱳᱵᱳᱨᱰᱤᱝ ᱞᱮᱠᱟᱱ ᱠᱟᱹᱢᱤᱠᱟᱹᱥᱱᱤ ᱮᱢ ᱪᱟᱞᱚᱜᱼᱟ᱾	Haa, aam dohok bahaar renggah aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo, aam dohok renggah kana jomdo aar jomdo
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Just after 11:00, protesters blocked traffic on the northbound carriage in Whitehall.\nSantali:'}]	ᱴᱷᱤᱠ ᱑᱑:᱐᱐ ᱵᱟᱡᱮ ᱛᱟᱭᱚᱢ, ᱯᱨᱚᱫᱚᱨᱥᱚᱱ ᱨᱮ ᱣᱦᱟᱭᱤᱴ ᱦᱚᱞ ᱨᱮ ᱮᱛᱚᱢ ᱥᱮᱫ ᱠᱷᱚᱱ ᱥᱮᱱᱚᱜ ᱟᱱᱟᱜ ᱜᱟᱹᱰᱤ ᱨᱮ ᱜᱟᱹᱰᱤ ᱢᱚᱴᱚᱨ ᱟᱣᱨᱩᱫᱷ ᱠᱟᱨ ᱮᱢ ᱮᱱᱟ᱾	11:00 baje aamdo, Whitehall re uttarbonger gariyara aamdo aamdo.
"[{'role': 'user', 'content': ""This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: China's GDP could be larger than the United States within two decades.\nSantali:""}]"	ᱪᱤᱱ ᱨᱮᱱᱟᱜ ᱡᱤ ᱰᱤ ᱯᱤ ᱵᱟᱨᱭᱟ ᱰᱤᱠᱮᱴ ᱵᱮᱜᱚᱨ ᱭᱩᱱᱟᱭᱴᱮᱰ ᱥᱴᱮᱴ ᱠᱷᱚᱱ ᱢᱟᱨᱟᱝ ᱜᱮᱭᱟ᱾	China'na GDP United States'na jharni 20 bohoye aasare bade korey rey.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: The celebrations started with a special show by the world-renowned group Cirque du Soleil.\nSantali:'}]	ᱨᱟᱹᱥᱠᱟᱹ ᱢᱟᱱᱟᱣ ᱨᱮᱭᱟᱜ ᱮᱛᱚᱦᱚᱵ ᱫᱚ ᱡᱮᱜᱮᱫ ᱡᱟᱠᱟᱛ ᱧᱩᱛᱩᱢᱟᱱ ᱜᱽᱨᱩᱯ ᱥᱟᱨᱠ ᱰᱩ ᱥᱤᱞᱮ ᱟᱜ ᱥᱳ ᱛᱟᱞᱟ ᱛᱮ ᱮᱛᱚᱦᱚᱵ ᱮᱱᱟ᱾	Cirque du Soleil rekhon jaher kore aamgey bahaar kuriya.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: At 11:20, the police asked the protesters to move back on to the pavement, stating that they needed to balance the right to protest with the traffic building up.\nSantali:'}]	᱑᱑:᱒᱐ ᱨᱮ, ᱯᱩᱞᱤᱥ ᱫᱚ ᱯᱨᱚᱫᱚᱨᱥᱚᱱ ᱠᱚ ᱯᱷᱩᱴᱯᱟᱛᱷ ᱨᱮ ᱨᱩᱣᱟᱹᱲᱚᱜ ᱮ ᱢᱮᱱ ᱠᱮᱫᱼᱟ, ᱱᱚᱶᱟ ᱢᱮᱱ ᱠᱟᱛᱮ ᱡᱮ ᱩᱱᱤ ᱫᱚ ᱜᱟᱹᱰᱤ ᱢᱚᱴᱚᱨ ᱵᱟᱱᱟᱣ ᱥᱟᱶ ᱵᱤᱨᱚᱳᱫᱷ ᱞᱟᱹᱜᱤᱫ ᱟᱹᱭᱫᱟᱹᱨᱤ ᱠᱚ ᱥᱟᱱᱛᱩᱞᱟᱱ ᱨᱮᱱᱟᱜ ᱞᱟᱹᱠᱛᱤᱜ ᱠᱟᱱᱟ᱾	11:20 re, polis aamdo aamdo jomijan re gidaa kore, jomijan re aakat re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jomijan re jom
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Because the bottom of the blade is slightly curved, as the blade tilts to one side or the other, the edge which is in contact with the ice also curves.\nSantali:'}]	ᱪᱮᱫᱟᱜ ᱥᱮ ᱵᱞᱮᱰ ᱨᱮᱭᱟᱜ ᱞᱟᱛᱟᱨ ᱵᱷᱟᱜᱽ ᱠᱟᱹᱴᱤᱡ ᱟᱹᱪᱩᱨᱮᱱ ᱛᱮᱦᱮᱸᱱ ᱠᱟᱱᱟ, ᱡᱮᱞᱠᱟ ᱵᱞᱮᱰ ᱢᱤᱫ ᱛᱚᱨᱚᱯᱷ ᱟᱨ ᱵᱟᱝ ᱟᱨ ᱢᱤᱫ ᱫᱷᱟᱨᱮ ᱡᱷᱩᱠᱟᱹᱣᱜ ᱠᱟᱱᱟ, ᱵᱚᱨᱚᱯᱷ ᱨᱮᱭᱟᱜ ᱥᱚᱢᱯᱚᱨᱠ ᱨᱮ ᱦᱟᱹᱡᱩᱜ ᱠᱟᱱ ᱫᱷᱟᱨᱮ ᱨᱮ ᱦᱚᱸ ᱠᱚᱴᱟᱣᱜ ᱠᱟᱱᱟ᱾	Kanam hecchak katey hagat, katey hagat aam katey katey aam, katey aam aam katey aam katey.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: This is because electricity flowing into the socket where the metallic part of bulb sits can give you a severe electric shock if you touch the inside of the socket or the metal base of the bulb while it is still partly in the socket.\nSantali:'}]	ᱱᱚᱶᱟ ᱱᱚᱠᱟ ᱠᱟᱱᱟ ᱪᱮᱫᱟᱜ ᱥᱮ ᱥᱟᱠᱮᱴ ᱨᱮ ᱫᱟᱹᱲᱮᱫ ᱠᱟᱨᱮᱸᱴ ᱡᱟᱦᱟᱸ‌ ᱵᱚᱞᱵ ᱨᱮ‌ ᱡᱩᱞᱩᱜ ᱠᱟᱱ ᱦᱟᱹᱴᱤᱧ ᱫᱩᱲᱩᱵ ᱠᱟᱱᱟ, ᱟᱯᱮ ᱠᱚ ᱢᱤᱫᱴᱟᱹᱝ ᱜᱷᱟᱹᱛ ᱠᱟᱨᱮᱸᱴ ᱮᱢ ᱫᱟᱲᱮ ᱢᱮᱭᱟᱭ ᱡᱩᱫᱤ ᱟᱢ ᱥᱚᱠᱮᱴ ᱵᱷᱤᱛᱨᱭ ᱟᱨ ᱵᱟᱝ ᱵᱚᱞᱵ ᱨᱮᱭᱟᱜ ᱫᱷᱟᱹᱛᱩ ᱵᱷᱤᱛᱨᱭ ᱨᱮ ᱥᱟᱵᱮᱫ ᱟᱭ, ᱢᱮᱱᱠᱷᱟᱱ ᱱᱚᱶᱟ ᱫᱚ ᱱᱤᱛ ᱦᱚᱸ ᱟᱸᱥᱤᱠ ᱦᱤᱥᱟᱹᱵ ᱛᱮ ᱥᱟᱹᱠᱮᱴ ᱨᱮ ᱛᱟᱦᱮᱸᱱ ᱠᱟᱱᱟ᱾	Aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam kanaa, bulb er metallic part er jaae socket aam haan aam
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: About three thousand years later, in 1610, Italian astronomer Galileo Galilei used a telescope to observe that Venus has phases, just as the moon does.\nSantali:'}]	ᱯᱮ ᱜᱮᱥᱟᱭ ᱥᱮᱨᱢᱟ ᱛᱟᱭᱚᱢ ᱜᱟᱱ, ᱑᱖᱑᱐ ᱨᱮ, ᱤᱴᱟᱞᱤᱭᱟᱱ ᱡᱚᱛᱤᱨ-ᱥᱟᱬᱮᱥᱤᱭᱟᱹ ᱜᱟᱞᱤᱞᱤᱭᱳ ᱜᱟᱞᱤᱞᱮᱭ ᱫᱚ ᱥᱟ:ᱜᱤᱧ ᱡᱤᱱᱤᱥ ᱧᱮᱞ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫ ᱫᱩᱨᱵᱤᱱ ᱨᱮᱱᱟᱜ ᱮ ᱵᱮᱵᱷᱟᱨ ᱠᱮᱫᱼᱟᱭ ᱡᱮ ᱥᱩᱠᱨᱚ ᱨᱮᱱᱟᱜ ᱟᱴᱟᱞ ᱠᱟᱱᱟ, ᱡᱮᱞᱮᱠᱟ ᱪᱟᱸᱫᱚ ᱠᱚᱨᱟᱣ ᱮᱫ-ᱟᱭI	"About three thousand years later, in 1610, Italian astronomer Galileo Galilei used a telescope to observe that Venus has phases, just as the moon does.
Santali: ३ हजार बर्ष परयंत, १६१० साले, इटालियन खगोलज्ञ गैलिलियो गैलिलेइ एक टेलिस्कोप बारे जानत राखिल जो वेनस जन्तान आछे, ठेंगार नानान आछे।"
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Around 11:29, the protest moved up Whitehall, past Trafalgar Square, along the Strand, passing by Aldwych and up Kingsway towards Holborn where the Conservative Party were holding their Spring Forum in the Grand Connaught Rooms hotel.\nSantali:'}]	ᱞᱟᱜᱽᱵᱷᱟᱜᱽ ᱑᱑:᱒᱙, ᱵᱤᱨᱚᱫᱷ ᱣᱦᱟᱭᱤᱴ ᱦᱚᱞ, ᱴᱨᱚᱯᱷᱚᱞᱜᱚᱨ ᱥᱠᱣᱟᱭᱚᱨ ᱨᱮᱱᱟᱜ ᱯᱟᱥ, ᱥᱴᱮᱭᱱᱰ ᱥᱟᱶ ᱮᱞᱰᱣᱤᱪ ᱠᱷᱚᱱ ᱯᱟᱨᱚᱢ ᱠᱟᱛᱮ ᱟᱨ ᱠᱤᱝᱥᱣᱮ ᱠᱷᱚᱱ ᱦᱚᱞᱵᱚᱨᱱ ᱥᱮ ᱵᱟᱲᱦᱟᱣ ᱮᱱᱟ, ᱡᱟᱦᱟᱸ ᱠᱚᱧᱡᱚᱨᱣᱮᱴᱤᱵᱷ ᱯᱟᱨᱴᱤ ᱜᱽᱨᱮᱭᱱᱰ ᱠᱟᱱᱟᱹᱴ ᱨᱩᱢᱥ ᱦᱚᱴᱚᱞ ᱨᱮ ᱟᱯᱱᱟᱨ ᱥᱯᱨᱤᱝ ᱯᱷᱚᱨᱢ ᱠᱚ ᱫᱚᱦᱚ ᱛᱟᱦᱮᱱᱟ᱾	11:29 baje, protes Whitehall upare chalilo, Trafalgar Square pare, Strand pare chalilo, Aldwych pare chalilo aar Kingsway upare Holborn pare geche jekhane Conservative Party Spring Forum Grand Connaught Rooms hotel te aachan.
"[{'role': 'user', 'content': ""This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Italy's main goals were African countries. To capture those countries, they would need to have a troop launching pad, so as troops could sail across the Mediterranean Sea and invade Africa.\nSantali:""}]"	ᱤᱴᱟᱞᱤᱭᱟᱜ ᱢᱩᱬ ᱡᱚᱥ ᱫᱚ ᱟᱯᱷᱨᱤᱠᱟ ᱨᱮᱭᱟᱜ ᱫᱤᱥᱚᱢ ᱠᱚ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ᱾ ᱚᱱᱟ ᱠᱚ ᱫᱤᱥᱚᱢ ᱫᱚᱠᱷᱚᱞ ᱞᱟᱹᱜᱤᱫ, ᱩᱱᱠᱩ ᱢᱤᱫ ᱥᱮᱱᱟ ᱞᱚᱧᱪᱤᱝ ᱨᱮᱭᱟᱜ ᱞᱟᱹᱠᱛᱤ ᱯᱟᱲᱟᱣ ᱟᱠᱚᱣᱟ, ᱡᱟᱛᱮ ᱥᱮᱱᱟ ᱢᱮᱰᱤᱴᱮᱨᱮᱱᱤᱭᱟᱱ ᱫᱚᱨᱮᱭᱟ ᱠᱚ ᱯᱟᱨᱚᱢ ᱫᱟᱲᱮᱜ ᱟᱨ ᱟᱯᱷᱨᱤᱠᱟ ᱨᱮᱠᱚ ᱟᱠᱨᱳᱢᱳᱱ ᱫᱟᱲᱮᱜ᱾	"Italy's main goals were African countries. To capture those countries, they would need to have a troop launching pad, so as troops could sail across the Mediterranean Sea and invade Africa.
Santali: Italy ra adim deshj aamre Africar deshj. Aamre deshj aamre adim kore aamre troop launching pad kore, aamre troop aamre Mediterranean Sea re sail kore aamre Africa re invade kore."
